"","open","high","low","close","volume","marketCap","timestamp","coin"
"1",0.7242572673,1.0532375667,0.6916784398,0.9672188577,27509058.79,0,2020-06-01,"AR"
"2",0.9682286915,1.5189196893,0.9062398889,1.3092851082,37416716.25,0,2020-06-08,"AR"
"3",1.3049349353,1.9607034027,1.1279832019,1.7763777725,6106779.77,0,2020-06-15,"AR"
"4",1.7742948167,1.9145967272,1.4444858139,1.5181117056,7129911.21,0,2020-06-22,"AR"
"5",1.5181117056,1.8478748228,1.3832057007,1.6605793759,5517978.04,0,2020-06-29,"AR"
"6",1.6680189615,1.7490566444,1.4553132097,1.478699155,2457389.18,0,2020-07-06,"AR"
"7",1.478699155,1.7262574212,1.478699155,1.7097748471,1296346.64,0,2020-07-13,"AR"
"8",1.7145406176,1.8420851704,1.5081941641,1.7165727788,1500100.52,0,2020-07-20,"AR"
"9",1.7165493424,1.7165493424,1.4926375414,1.5368967774,1467758.83,0,2020-07-27,"AR"
"10",1.5397849568,2.452182242,1.4954124614,2.203287826,4115724.12,0,2020-08-03,"AR"
"11",2.17086354,3.48907941,2.1348553,3.40342401,37088010.56,0,2020-08-10,"AR"
"12",3.40342401,3.83076244,2.56257772,3.70706767,46029755.69,0,2020-08-17,"AR"
"13",3.70840735,7.38856648,0.06136653,6.44938609,47241712.53,0,2020-08-24,"AR"
"14",6.45402949,7.43300844,4.04720696,5.12206148,85270366.17,171049711.54,2020-08-31,"AR"
"15",5.12206148,5.31045146,4.19973011,4.60194329,43591446.37,153680520.04,2020-09-07,"AR"
"16",4.60879769,4.62951394,3.29177913,3.48736912,21532176.72,116459649.19,2020-09-14,"AR"
"17",3.44652902,4.4287025,2.76185866,3.36405433,16658094.4,112341588.39,2020-09-21,"AR"
"18",3.37063349,5.54905974,3.36173305,4.14719254,34773592.32,138494254.82,2020-09-28,"AR"
"19",4.14903606,5.44927001,3.49753867,4.79511641,36267842.95,160131478.83,2020-10-05,"AR"
"20",4.79806139,4.99224644,2.8801161,3.27503239,35696637.25,109368727.45,2020-10-12,"AR"
"21",3.25042984,3.25042984,2.52122797,2.91603238,22289230.76,97380029.3,2020-10-19,"AR"
"22",2.91603238,2.97613646,2.15435652,2.32147654,17600103.44,77525014.83,2020-10-26,"AR"
"23",2.32147654,2.56648757,1.69284302,2.23551579,21832250.63,74654381.53,2020-11-02,"AR"
"24",2.23551682,2.44012027,2.08169633,2.283571,18385853.83,76259170.7,2020-11-09,"AR"
"25",2.28356992,2.75843174,2.28356992,2.59471855,22941570.69,86649850.25,2020-11-16,"AR"
"26",2.59469634,2.84776107,2.22026667,2.28569003,23266473.05,76329935.03,2020-11-23,"AR"
"27",2.28565757,2.43623938,2.06545046,2.25052715,21885110.68,75155681.39,2020-11-30,"AR"
"28",2.25078721,2.36299755,2.03661016,2.29842057,13234815.98,76755067.82,2020-12-07,"AR"
"29",2.29803235,2.78539063,2.13433221,2.49605273,15480510.28,83354934.63,2020-12-14,"AR"
"30",2.49459778,2.80881026,2.19418992,2.25330963,14360730.79,75248601.33,2020-12-21,"AR"
"31",2.25042176,2.79467801,2.19829178,2.57339582,22555127.02,85937783.99,2020-12-28,"AR"
"32",2.56541246,4.12570793,2.463819,4.09389199,36868546.49,136714298.93,2021-01-04,"AR"
"33",4.09518002,4.74109536,3.08007843,4.62148918,55285764.42,154333249.4,2021-01-11,"AR"
"34",4.62149882,6.23865092,4.22752787,6.05468723,87467274.04,202194469.76,2021-01-18,"AR"
"35",6.05419743,6.21561504,4.63977668,4.80839172,307811720.53,160574803.89,2021-01-25,"AR"
"36",4.80837903,5.99150588,4.67879134,5.48251663,51498576.74,183087003.53,2021-02-01,"AR"
"37",5.48033543,7.71468547,5.16401157,6.88504707,69866165.4,229924088.33,2021-02-08,"AR"
"38",6.87560607,8.01387351,5.75621634,7.19948454,66674775.77,240424633.52,2021-02-15,"AR"
"39",7.23113477,13.20269369,5.59712897,9.28819334,141456699.19,310176439.36,2021-02-22,"AR"
"40",9.2897336,17.30047988,8.93396205,13.49839285,124057650.22,450774793.27,2021-03-01,"AR"
"41",13.49654917,16.7596783,12.42171552,14.8503643,96507778.01,495923475.53,2021-03-08,"AR"
"42",14.84870228,23.29341954,12.16324903,21.31242148,106788259.89,711721942.92,2021-03-15,"AR"
"43",21.31442666,31.02272102,19.0727102,27.02670701,151645527.71,902548799.71,2021-03-22,"AR"
"44",27.02213583,34.22877025,25.36311565,27.28475729,160540630.65,911166311.47,2021-03-29,"AR"
"45",27.30966603,32.73191928,26.15626635,27.86250128,130814280,930459899.4,2021-04-05,"AR"
"46",27.85975944,31.40997023,20.15066018,24.2350987,148541308.48,809323874.74,2021-04-12,"AR"
"47",24.17211297,28.36561821,16.74031992,27.46768101,129117537.59,917274994.53,2021-04-19,"AR"
"48",27.46369466,32.09448852,26.69652711,26.824382,133850821.43,895792216.46,2021-04-26,"AR"
"49",26.82114295,28.6922918,23.63603924,23.95674741,107789857.34,800028416.75,2021-05-03,"AR"
"50",23.95864941,45.02908598,22.7197196,23.82303889,417731462.36,795563260.51,2021-05-10,"AR"
"51",23.90394792,25.93818924,9.91171076,13.23995486,219368769.87,442144333.88,2021-05-17,"AR"
"52",13.29581897,18.89896389,11.99819283,14.21537558,153864438.03,474718217.2,2021-05-24,"AR"
"53",14.21634159,19.24738417,12.52777912,15.72128987,156438957.89,525007774.54,2021-05-31,"AR"
"54",15.68913667,22.29728376,13.57809397,15.68096516,259589747.07,523661142.97,2021-06-07,"AR"
"55",15.78643981,19.07607021,14.64897784,18.40140842,167217487.31,614509532.12,2021-06-14,"AR"
"56",18.44706536,18.44706536,8.2814704,10.31770898,155563935.77,344556806.43,2021-06-21,"AR"
"57",10.25084522,12.44466309,9.64512729,10.96466498,104577891.16,366161708.55,2021-06-28,"AR"
"58",10.92502074,12.91414359,10.23548025,11.36536872,99180155.1,379543090.32,2021-07-05,"AR"
"59",11.36487441,11.44893025,8.16365552,9.03162368,71294236.45,301608372.18,2021-07-12,"AR"
"60",9.01231045,10.94336573,7.1070517,10.01180995,74376107.87,334341399.63,2021-07-19,"AR"
"61",10.02859612,13.80627763,8.8900968,11.52957826,163450377.47,385026818.68,2021-07-26,"AR"
"62",11.50570176,16.49723732,10.70593923,14.9656194,134375172.57,499772385.21,2021-08-02,"AR"
"63",14.92438247,16.86392677,13.89435485,16.84768762,89478666.1,562623490.59,2021-08-09,"AR"
"64",16.83819406,35.86042076,16.78914412,28.82169287,770678048.61,962491815.71,2021-08-16,"AR"
