"","open","high","low","close","volume","marketCap","timestamp","coin"
"2221",0.2322285067,0.659754237,0.2298734826,0.6440890862,20894619.18,35454220.77,2021-12-27,"FUSE"
"2222",0.6440951602,1.8159350739,0.5618103398,0.9471611184,151783973.2,52136979.37,2022-01-03,"FUSE"
"2223",0.9471718567,1.8151854558,0.8409863212,1.7168396707,72204546.83,94504338,2022-01-10,"FUSE"
"2224",1.7169009833,2.1373745493,0.8123869596,1.0482851192,83680975.96,57703402.9,2022-01-17,"FUSE"
"2225",1.05188391,1.0585494158,0.7394453739,0.7524706173,29396062.81,41420138.86,2022-01-24,"FUSE"
"2226",0.7524594687,0.8206136891,0.646691064,0.7659952792,13525975.65,42164610.95,2022-01-31,"FUSE"
"2227",0.7659976896,0.838009792,0.6221512458,0.6340102174,10729808.77,34899424.16,2022-02-07,"FUSE"
"2228",0.634014047,0.6825038567,0.4423713902,0.4428708623,9518118.55,24378058.35,2022-02-14,"FUSE"
"2229",0.442794842,0.5452038419,0.4290745107,0.4731039933,8610515.53,26042256.86,2022-02-21,"FUSE"
"2230",0.4731250936,0.5429417325,0.448406833,0.448406833,6488956.08,24682788.75,2022-02-28,"FUSE"
"2231",0.4484353026,0.4596435437,0.3159277725,0.3184937793,8254312.74,17531656.74,2022-03-07,"FUSE"
"2232",0.318486271,0.4104348855,0.3153048327,0.3770637544,7770427.51,20755671.66,2022-03-14,"FUSE"
"2233",0.3770601279,0.3845152471,0.3526785476,0.3831191312,6357094.24,21088993.05,2022-03-21,"FUSE"
"2234",0.382050145,0.5889503205,0.3644962261,0.425411764,24618075.78,23417013.15,2022-03-28,"FUSE"
"2235",0.4253736459,0.4309113104,0.3402013137,0.4049407444,12959634.42,22290175.16,2022-04-04,"FUSE"
"2236",0.4049201605,0.4052039,0.3525944117,0.3549250329,6655674.59,19537034.15,2022-04-11,"FUSE"
"2237",0.3549251706,0.3562308463,0.3204603964,0.3218093436,6437648.52,17714163.71,2022-04-18,"FUSE"
"2238",0.3218102924,0.3231696997,0.2580210184,0.2641410053,7387364.5,14539779.85,2022-04-25,"FUSE"
"2239",0.2640928732,0.2654402404,0.2007100502,0.2206183458,7231388.34,12144052.29,2022-05-02,"FUSE"
"2240",0.2206188837,0.2212003479,0.1429559781,0.1518432209,7110282.63,8358289.55,2022-05-09,"FUSE"
"2241",0.1518433362,0.1558552623,0.1410022625,0.1465669553,3582957.4,8067854.75,2022-05-16,"FUSE"
"2242",0.1465655513,0.1497158899,0.1228283456,0.123400437,2984141.1,6792641.63,2022-05-23,"FUSE"
"2243",0.1233985462,0.1259590481,0.1121685,0.1176641978,3132799.53,6476887.34,2022-05-30,"FUSE"
"2244",0.1176690752,0.123938553,0.0985704784,0.0985704784,3072230.75,5425863.56,2022-06-06,"FUSE"
"2245",0.0985776613,0.0985776613,0.0700487599,0.0800473819,3144720.29,4406250.03,2022-06-13,"FUSE"
"2246",0.0800445484,0.1015891871,0.0776887633,0.0966640863,2534391.96,5320925.22,2022-06-20,"FUSE"
"2247",0.0966642835,0.0987726333,0.0818032789,0.0882555249,3025518.59,4858071.55,2022-06-27,"FUSE"
"2248",0.0882551709,0.1091456708,0.0866726578,0.1024903955,3372884.9,5641637.45,2022-07-04,"FUSE"
"2249",0.1024827433,0.1169100658,0.09303082,0.1134480833,3413937.14,6244809.11,2022-07-11,"FUSE"
"2250",0.113451212,0.1256312994,0.1133768993,0.1218183848,3845912.78,6705556.74,2022-07-18,"FUSE"
"2251",0.1218164034,0.1290988157,0.1110648212,0.1210432495,3902390.9,6662889.01,2022-07-25,"FUSE"
"2252",0.1210433376,0.1221684524,0.1098489189,0.1133515748,3251526.77,6239496.75,2022-08-01,"FUSE"
"2253",0.1133528368,0.1357375337,0.1110481658,0.1180256124,5475075.87,6496781.59,2022-08-08,"FUSE"
"2254",0.1179990367,0.1190565603,0.095430912,0.0994372401,3409690.98,5473574.92,2022-08-15,"FUSE"
"2255",0.0994376302,0.1161861584,0.0927295239,0.0927587078,4071287.4,5105951.61,2022-08-22,"FUSE"
"2256",0.0927463086,0.1000990984,0.0919119698,0.0992400151,2460263.56,5462718.56,2022-08-29,"FUSE"
"2257",0.0992470231,0.1039532553,0.092834608,0.1010198279,2734475.58,5560689.29,2022-09-05,"FUSE"
"2258",0.1010337297,0.1017482262,0.0846517257,0.085270411,2768400.98,4693754.4,2022-09-12,"FUSE"
"2259",0.0852620085,0.0881385316,0.0812922096,0.0847692822,3562727.91,4666169.5,2022-09-19,"FUSE"
"2260",0.084755608,0.0870568691,0.079860858,0.0818415269,4214336.48,4505009.67,2022-09-26,"FUSE"
"2261",0.0818380884,0.0940015466,0.0812014914,0.0825292922,4183106.81,4542868.08,2022-10-03,"FUSE"
"2262",0.0825287386,0.0841892063,0.0777263438,0.0823383834,3114171.66,4532359.4,2022-10-10,"FUSE"
"2263",0.0823389855,0.0864502046,0.0804082944,0.0860677765,3228448.66,4737645.79,2022-10-17,"FUSE"
"2264",0.0860699431,0.0941140681,0.0838448142,0.0883927287,5386568.36,4865624.01,2022-10-24,"FUSE"
"2265",0.0883888144,0.0908217252,0.0833593465,0.086844862,5705583.81,4780420.87,2022-10-31,"FUSE"
"2266",0.0868302326,0.0868871985,0.0633791902,0.0651096246,4991886.39,3583993.36,2022-11-07,"FUSE"
"2267",0.0651182576,0.0692585776,0.0598359644,0.0598359644,3781774.65,3293701.98,2022-11-14,"FUSE"
"2268",0.0598250375,0.0727057867,0.0576770917,0.0678904735,3618151.19,3737066.64,2022-11-21,"FUSE"
"2269",0.0678894994,0.070131782,0.0640987442,0.0675872514,3950284.32,3720375.62,2022-11-28,"FUSE"
"2270",0.0675442926,0.0681672089,0.0634829785,0.0661848353,3870447.96,3643178.89,2022-12-05,"FUSE"
"2271",0.0661310975,0.0671604422,0.0594155792,0.0604435831,4189114.93,3327148.66,2022-12-12,"FUSE"
"2272",0.0604710465,0.0641618735,0.05878097,0.0623655643,2397499.51,3432945.13,2022-12-19,"FUSE"
"2273",0.0623652629,0.0631436408,0.0587758231,0.0588476237,1893204.2,3239298.24,2022-12-26,"FUSE"
"2274",0.0588449339,0.061713157,0.0585110912,0.061713157,1808038.16,3397033.02,2023-01-02,"FUSE"
"2275",0.0616821709,0.0727444679,0.0616026075,0.0710280522,2081403.1,3909776.31,2023-01-09,"FUSE"
"2276",0.071025399,0.0722479686,0.0653727427,0.0687856971,2232083.03,3786344.69,2023-01-16,"FUSE"
"2277",0.0687816357,0.0725773114,0.0680590882,0.0721889566,2173341.11,3973678.89,2023-01-23,"FUSE"
"2278",0.072180603,0.1059086065,0.0690807011,0.0961222638,3067393.36,5291100.31,2023-01-30,"FUSE"
"2279",0.0961436642,0.0988750043,0.0782050936,0.0813567968,2252890.78,4478327.45,2023-02-06,"FUSE"
"2280",0.081321129,0.0836733856,0.0781004896,0.0818981786,1730874.96,4508128.1,2023-02-13,"FUSE"
"2281",0.0818966426,0.0840320886,0.076961606,0.0793160894,2284170.43,17440193.66,2023-02-20,"FUSE"
"2282",0.0792752318,0.0794816613,0.0763190408,0.077103174,3121750.64,16953613.01,2023-02-27,"FUSE"
"2283",0.0770573002,0.0771956518,0.0660424245,0.0711615638,3768713.3,15647158.89,2023-03-06,"FUSE"
"2284",0.0711634494,0.0742167912,0.069319327,0.0734363024,6994841.53,16147333.36,2023-03-13,"FUSE"
"2285",0.0733735571,0.0742020776,0.0710526858,0.0719054398,3740043.82,15810723.96,2023-03-20,"FUSE"
"2286",0.0719070963,0.0731203838,0.0700014884,0.0726010967,4071748.56,15963686.5,2023-03-27,"FUSE"
"2287",0.0725638453,0.0752109116,0.0717071654,0.0742765766,4523415.45,16332094.65,2023-04-03,"FUSE"
"2288",0.0742669493,0.0831142674,0.0741228036,0.0827037713,5917603.78,18185084.49,2023-04-10,"FUSE"
"2289",0.0826995233,0.0869510097,0.0730037454,0.0731292659,6286132.88,16079821.5,2023-04-17,"FUSE"
"2290",0.0731263373,0.0750988601,0.0727857992,0.074367644,5096552.28,16352118.75,2023-04-24,"FUSE"
"2291",0.074341099,0.0755183914,0.0724001521,0.073467661,5008292.07,16154228.54,2023-05-01,"FUSE"
"2292",0.0734208631,0.0738206273,0.0677177292,0.0682833085,3781137.7,15014281.87,2023-05-08,"FUSE"
"2293",0.0682752366,0.0689532788,0.0677174892,0.0677523693,3447612.25,14897537.83,2023-05-15,"FUSE"
"2294",0.0677511902,0.0688896327,0.0662095679,0.0675729505,2745848.58,14858086.83,2023-05-22,"FUSE"
"2295",0.0675695011,0.0675754332,0.0647619418,0.0654380328,3204139.43,14388656.49,2023-05-29,"FUSE"
"2296",0.0654353095,0.0654971675,0.0546679059,0.0615318058,3447699.08,13529746.82,2023-06-05,"FUSE"
"2297",0.0615252082,0.0615605672,0.0511434542,0.0531520852,2979810.59,11687195.7,2023-06-12,"FUSE"
"2298",0.0531528766,0.0578290204,0.0525943349,0.0571715159,2660599.86,12570996.84,2023-06-19,"FUSE"
"2299",0.0571688783,0.059987248,0.0559911268,0.0596937588,2850508.1,13125593.07,2023-06-26,"FUSE"
"2300",0.0597005003,0.0602366239,0.0565872898,0.0575885838,2392772.6,12662702.64,2023-07-03,"FUSE"
"2301",0.0575896446,0.0663544992,0.0571314999,0.0608652564,3425512.63,13383184.51,2023-07-10,"FUSE"
"2302",0.0608868411,0.0611402326,0.0558918815,0.0583248463,3287362.31,12824593.64,2023-07-17,"FUSE"
"2303",0.0583148249,0.0588660934,0.0510213106,0.0524194552,3189348.3,11526103.42,2023-07-24,"FUSE"
"2304",0.052407437,0.0541899841,0.052073541,0.0522741423,3653465.49,11494151.71,2023-07-31,"FUSE"
"2305",0.0522728804,0.0528334238,0.0511506892,0.0511580294,3491285.5,11248738.38,2023-08-07,"FUSE"
"2306",0.0511857573,0.0528882912,0.0448664208,0.046252955,4307668.27,10170200,2023-08-14,"FUSE"
"2307",0.0462461286,0.0466339091,0.0440828978,0.0441442437,3239966.4,9706532,2023-08-21,"FUSE"
"2308",0.0441457628,0.0454865125,0.0436125986,0.0444765446,2891461.76,9779599.04,2023-08-28,"FUSE"
"2309",0.0444745411,0.0449586733,0.0427371589,0.0429576902,3246643.73,9445630.04,2023-09-04,"FUSE"
"2310",0.0429636178,0.0444372173,0.0412603984,0.0433729108,3250346.02,9536929.65,2023-09-11,"FUSE"
"2311",0.0433706305,0.0439199164,0.0412603113,0.0413151275,3743257.24,9084459.79,2023-09-18,"FUSE"
"2312",0.0413223089,0.0444629896,0.0410720129,0.0440608432,3594793.77,9688193.7,2023-09-25,"FUSE"
"2313",0.0440610501,0.0443303799,0.0397644949,0.0402784103,3248396.45,8856504.16,2023-10-02,"FUSE"
"2314",0.0402845798,0.04032741,0.037715396,0.0379395871,2989296.34,8342238.64,2023-10-09,"FUSE"
"2315",0.039738839,0.043996744,0.0258711229,0.0357764845,13731230.77,0,2019-09-23,"HBAR"
"2316",0.0357764845,0.0430359686,0.0351031574,0.0384103848,4268438.83,0,2019-09-30,"HBAR"
"2317",0.0383398596,0.0397409841,0.0330018346,0.0331093733,2458016.51,21074638.02,2019-10-07,"HBAR"
"2318",0.0331093733,0.0403776468,0.0323727918,0.0328255765,2175117.36,20893996.92,2019-10-14,"HBAR"
"2319",0.0329209191,0.0344095218,0.0269274703,0.031685304,2871326.99,20168195.51,2019-10-21,"HBAR"
"2320",0.0316899892,0.0369907786,0.0301946922,0.0368613156,4251345.26,24995396.72,2019-10-28,"HBAR"
"2321",0.0368257792,0.0393370892,0.0319641304,0.0354679639,2730208.13,24050574.81,2019-11-04,"HBAR"
"2322",0.0354679639,0.035807234,0.0317927875,0.032865872,2146530.92,22286114.72,2019-11-11,"HBAR"
"2323",0.032857841,0.0334187168,0.0243671385,0.0245389802,1361579.51,16639708.46,2019-11-18,"HBAR"
